,song_id,cnt_chart_wks,tot_streams,avg_daily_streams,song_cluster_num,song_cluster_color,speech,days,song_title,song_release_date,track,acou,dance,ener,instru,live,loud,temp,val,pop,dur,top_song,top_song_flag,alb_id,alb_title,wk1_alb_sales,top_s_cnt,record_type,alb_num,alb_ann_mo,alb_ann_day,alb_ann_yr,alb_ann_date,album_release_mo,alb_r_day,alb_r_yr,alb_r_date,top_alb_count,top_alb_normal,alb_track_cnt,tvflag,sales_group,tot_streams_group,alb_genre,alb_cluster_num,last_stream_update
65,MIDN22,0.0,114662990,613171,4,pink,0.0344,187,Snow On The Beach (feat. More Lana Del Rey),5/26/2023,22,0.806,0.664,0.401,3.5e-06,0.108,-10.934,109.846,0.315,82,229942,not top,False,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.2887700534759358,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,11/9/2023
66,MIDN23,19.0,67922508,363221,2,purple,0.0622,187,Karma (feat. Ice Spice),5/26/2023,23,0.0623,0.615,0.616,0.0,0.579,-6.523,89.977,0.0734,75,201493,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.2887700534759358,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
67,REDTV01,2.0,76451173,105159,2,purple,0.0503,727,State Of Grace (Taylor's Version),11/12/2021,1,0.000328,0.594,0.713,0.0,0.114,-5.314,129.958,0.328,73,295413,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
68,REDTV02,2.0,74285127,102180,2,purple,0.0375,727,Red (Taylor's Version),11/12/2021,2,0.00108,0.516,0.777,1.62e-06,0.0761,-4.908,125.047,0.408,81,223093,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
69,REDTV03,1.0,70452893,96909,2,purple,0.0288,727,Treacherous (Taylor's Version),11/12/2021,3,0.0344,0.645,0.593,0.000127,0.13,-6.506,109.984,0.299,73,242720,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
70,REDTV04,1.0,64127920,88208,2,purple,0.0342,727,I Knew You Were Trouble (Taylor's Version),11/12/2021,4,0.0129,0.584,0.557,0.0,0.0576,-6.371,154.008,0.767,81,219760,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
71,REDTV05,15.0,57826282,79540,2,purple,0.0317,727,All Too Well (Taylor's Version),11/12/2021,5,0.0171,0.44,0.528,0.00203,0.234,-7.809,185.972,0.132,78,329160,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
72,REDTV06,1.0,58311786,80208,2,purple,0.0281,727,22 (Taylor's Version),11/12/2021,6,0.000443,0.642,0.695,1.02e-05,0.0753,-5.62,103.984,0.642,80,230960,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
73,REDTV07,1.0,36093406,49647,2,purple,0.0264,727,I Almost Do (Taylor's Version),11/12/2021,7,0.0167,0.511,0.559,0.0,0.113,-6.587,145.88,0.248,72,244586,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Low total streams,Pop rock,2,11/9/2023
74,REDTV08,1.0,116282826,159948,2,purple,0.175,727,We Are Never Ever Getting Back Together (Taylor's Version),11/12/2021,8,0.0317,0.567,0.686,1.86e-06,0.0732,-6.139,172.014,0.716,81,193146,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
75,REDTV09,1.0,175681246,241652,2,purple,0.025,727,Stay Stay Stay (Taylor's Version),11/12/2021,9,0.0848,0.693,0.681,0.0,0.0768,-7.039,100.02,0.663,71,205786,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
76,REDTV10,1.0,103324427,142124,2,purple,0.0278,727,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor's Version),11/12/2021,10,0.0399,0.502,0.534,0.0,0.0977,-5.954,94.05,0.155,74,299080,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
77,REDTV11,1.0,48578907,66821,2,purple,0.0638,727,Holy Ground (Taylor's Version),11/12/2021,11,0.0288,0.622,0.809,0.00218,0.109,-5.623,156.894,0.511,71,202960,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Low total streams,Pop rock,2,11/9/2023
78,REDTV12,1.0,98283589,135190,4,pink,0.0275,727,Sad Beautiful Tragic (Taylor's Version),11/12/2021,12,0.622,0.601,0.406,9.19e-05,0.133,-11.827,130.059,0.232,73,284773,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
79,REDTV13,1.0,164226351,225895,2,purple,0.05,727,The Lucky One (Taylor's Version),11/12/2021,13,0.066,0.686,0.571,0.0,0.0608,-7.138,117.889,0.538,71,240466,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
80,REDTV14,1.0,178341323,245311,2,purple,0.0363,727,Everything Has Changed (feat. Ed Sheeran) (Taylor's Version),11/12/2021,14,0.271,0.498,0.61,0.0,0.223,-5.098,79.918,0.474,77,245426,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
81,REDTV15,1.0,76357744,105031,2,purple,0.0358,727,Starlight (Taylor's Version),11/12/2021,15,0.00324,0.628,0.685,0.0,0.18,-5.864,126.014,0.605,70,220413,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
82,REDTV16,1.0,122030034,167854,2,purple,0.0274,727,Begin Again (Taylor's Version),11/12/2021,16,0.075,0.519,0.527,0.0,0.132,-7.673,78.915,0.267,73,238866,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
83,REDTV17,1.0,139862575,192383,2,purple,0.031,727,The Moment I Knew (Taylor's Version),11/12/2021,17,0.0494,0.636,0.402,0.0,0.107,-7.855,125.952,0.208,70,285280,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
84,REDTV18,1.0,679420512,934553,2,purple,0.0302,727,Come Back...Be Here (Taylor's Version),11/12/2021,18,0.0158,0.46,0.632,0.0,0.0822,-6.031,79.846,0.399,74,223333,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,High total streams,Pop rock,2,11/9/2023
85,REDTV19,0.0,91590156,125983,2,purple,0.0326,727,Girl At Home (Taylor's Version),11/12/2021,19,0.00955,0.691,0.736,1.88e-05,0.101,-6.974,125.089,0.612,68,220520,not top,False,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
86,REDTV20,0.0,254230098,349697,4,pink,0.0564,727,State Of Grace (Acoustic Version) (Taylor's Version),11/12/2021,20,0.663,0.445,0.131,1.57e-06,0.108,-13.778,208.918,0.101,68,321640,not top,False,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,High total streams,Pop rock,1,11/9/2023
87,REDTV21,0.0,209301290,287897,4,pink,0.031,727,Ronan (Taylor's Version),11/12/2021,21,0.661,0.623,0.279,0.0,0.193,-10.802,116.04,0.38,65,264253,not top,False,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
88,REDTV22,1.0,201489820,277152,2,purple,0.0384,727,Better Man (Taylor's Version) (From The Vault),11/12/2021,22,0.214,0.473,0.579,0.0,0.0877,-5.824,73.942,0.255,74,297013,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
89,REDTV23,1.0,238575850,328164,4,pink,0.0275,727,Nothing New (feat. Phoebe Bridgers) (Taylor's Version) (From The Vault),11/12/2021,23,0.817,0.606,0.377,0.0,0.154,-9.455,101.96,0.446,78,258812,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
90,REDTV24,1.0,89378376,122941,2,purple,0.0931,727,Babe (Taylor's Version) (From The Vault),11/12/2021,24,0.0538,0.584,0.743,2.83e-06,0.121,-7.075,167.844,0.746,74,224240,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
91,REDTV25,13.0,77745763,106940,2,purple,0.0535,727,Message In A Bottle (Taylor's Version) (From The Vault),11/12/2021,25,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,115.915,0.494,75,225960,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
92,REDTV26,2.0,117506474,161632,2,purple,0.0495,727,I Bet You Think About Me (feat. Chris Stapleton) (Taylor's Version) (From The Vault),11/12/2021,26,0.167,0.391,0.715,0.0,0.183,-4.516,149.654,0.473,77,285106,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
93,REDTV27,1.0,81503602,112109,2,purple,0.031,727,Forever Winter (Taylor's Version) (From The Vault),11/12/2021,27,0.256,0.611,0.552,0.0,0.134,-5.828,116.012,0.41,70,263533,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
94,REDTV28,1.0,90098042,123931,2,purple,0.0293,727,Run (feat. Ed Sheeran) (Taylor's Version) (From The Vault),11/12/2021,28,0.817,0.61,0.488,0.0,0.312,-6.918,125.039,0.443,72,240226,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
95,REDTV29,1.0,227982252,313593,2,purple,0.0281,727,The Very First Night (Taylor's Version) (From The Vault),11/12/2021,29,0.00115,0.678,0.733,0.0,0.104,-5.025,121.009,0.581,77,200280,top song,True,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Medium total streams,Pop rock,2,11/9/2023
96,REDTV30,0.0,43596170,59967,2,purple,0.0303,727,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),11/12/2021,30,0.274,0.631,0.518,0.0,0.088,-8.771,93.023,0.205,87,613026,not top,False,REDTV,Red (Taylor's Version),369000,26,Taylor's Version,11,June,18,2021,6/18/2021,November,12,2021,11/12/2021,103,0.1416781292984869,30,True,Low first week sales,Low total streams,Pop rock,2,11/9/2023
97,FEARTV01,1.0,201043398,212969,2,purple,0.0282,944,Fearless (Taylor's Version),4/9/2021,1,0.0122,0.569,0.741,0.0,0.333,-4.963,100.118,0.43,85,241591,top song,True,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
98,FEARTV02,1.0,813690804,861960,2,purple,0.0272,944,Fifteen (Taylor's Version),4/9/2021,2,0.116,0.559,0.646,0.0,0.32,-4.61,95.466,0.289,73,294419,top song,True,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,High total streams,Country pop,2,11/9/2023
99,FEARTV03,2.0,553496170,586330,2,purple,0.031,944,Love Story (Taylor's Version),4/9/2021,3,0.13,0.627,0.792,3.97e-06,0.0845,-4.311,119.054,0.415,82,235766,top song,True,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,High total streams,Country pop,2,11/9/2023
100,FEARTV04,0.0,73173172,77513,2,purple,0.0296,944,Hey Stephen (Taylor's Version),4/9/2021,4,0.106,0.788,0.571,0.0,0.0934,-6.135,115.99,0.797,72,254254,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
101,FEARTV05,0.0,76708813,81259,2,purple,0.0486,944,White Horse (Taylor's Version),4/9/2021,5,0.369,0.423,0.517,0.0,0.177,-7.377,185.262,0.366,73,234515,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
102,FEARTV06,1.0,469205812,497040,2,purple,0.0346,944,You Belong With Me (Taylor's Version),4/9/2021,6,0.0623,0.632,0.773,0.0,0.0885,-4.856,130.033,0.474,87,231124,top song,True,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,High total streams,Country pop,2,11/9/2023
103,FEARTV07,0.0,54865411,58120,2,purple,0.0287,944,Breathe (feat. Colbie Caillat) (Taylor's Version),4/9/2021,7,0.156,0.506,0.626,0.0,0.228,-6.066,148.035,0.321,69,263377,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
104,FEARTV08,0.0,47109910,49904,2,purple,0.0628,944,Tell Me Why (Taylor's Version),4/9/2021,8,0.0222,0.578,0.909,0.0,0.333,-3.669,100.023,0.541,68,200575,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
105,FEARTV09,0.0,58425024,61890,2,purple,0.0285,944,You're Not Sorry (Taylor's Version),4/9/2021,9,0.0538,0.506,0.444,0.0,0.123,-4.99,133.873,0.241,70,261842,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
106,FEARTV10,1.0,336472452,356432,2,purple,0.0484,944,The Way I Loved You (Taylor's Version),4/9/2021,10,0.0033,0.402,0.732,0.0,0.108,-4.665,161.032,0.472,83,243136,top song,True,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,High total streams,Country pop,2,11/9/2023
107,FEARTV11,1.0,89756801,95081,2,purple,0.0447,944,Forever & Always (Taylor's Version),4/9/2021,11,0.0231,0.598,0.821,0.0,0.143,-4.433,128.03,0.673,74,225328,top song,True,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
108,FEARTV12,0.0,42558745,45083,2,purple,0.0282,944,The Best Day (Taylor's Version),4/9/2021,12,0.488,0.642,0.576,0.0,0.159,-8.524,125.0,0.469,68,245290,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
109,FEARTV13,0.0,36760797,38941,2,purple,0.0341,944,Change (Taylor's Version),4/9/2021,13,0.000191,0.499,0.815,0.0,0.181,-4.063,95.999,0.344,66,279359,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
110,FEARTV14,0.0,44999124,47668,2,purple,0.0358,944,Jump Then Fall (Taylor's Version),4/9/2021,14,0.0474,0.572,0.69,0.0,0.0897,-6.201,160.111,0.624,69,237580,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
111,FEARTV15,0.0,45180638,47860,2,purple,0.0329,944,Untouchable (Taylor's Version),4/9/2021,15,0.0181,0.393,0.531,0.0,0.169,-6.112,200.391,0.224,68,312107,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
112,FEARTV16,0.0,42508508,45030,4,pink,0.0308,944,Forever & Always (Piano Version) (Taylor's Version),4/9/2021,16,0.819,0.546,0.273,0.0,0.137,-9.208,118.753,0.271,67,267833,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,1,11/9/2023
113,FEARTV17,0.0,33346022,35324,2,purple,0.0269,944,Come In With The Rain (Taylor's Version),4/9/2021,17,0.0406,0.476,0.564,0.0,0.102,-5.677,143.929,0.167,65,237338,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
114,FEARTV18,0.0,30015513,31796,2,purple,0.0283,944,Superstar (Taylor's Version),4/9/2021,18,0.157,0.454,0.555,0.0,0.343,-6.69,171.862,0.171,65,263865,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
115,FEARTV19,0.0,58307083,61765,2,purple,0.0577,944,The Other Side Of The Door (Taylor's Version),4/9/2021,19,0.0279,0.432,0.873,0.0,0.167,-4.367,163.936,0.629,70,238443,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
116,FEARTV20,0.0,43485866,46065,2,purple,0.0409,944,Today Was A Fairytale (Taylor's Version),4/9/2021,20,0.0135,0.482,0.779,0.0,0.296,-5.025,158.162,0.328,68,241822,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
117,FEARTV21,2.0,97743999,103542,4,pink,0.0372,944,You All Over Me (feat. Maren Morris) (Taylor's Version) (From The Vault),4/9/2021,21,0.816,0.599,0.494,0.0,0.101,-7.61,142.893,0.44,66,220839,top song,True,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
118,FEARTV22,3.0,309475207,327833,2,purple,0.0521,944,Mr. Perfectly Fine (Taylor's Version) (From The Vault),4/9/2021,22,0.162,0.66,0.817,0.0,0.0667,-6.269,135.942,0.714,78,277591,top song,True,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,High total streams,Country pop,2,11/9/2023
119,FEARTV23,0.0,49303505,52228,4,pink,0.0263,944,We Were Happy (Taylor's Version) (From The Vault),4/9/2021,23,0.849,0.609,0.373,0.0,0.0779,-8.819,106.007,0.13,68,244236,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,1,11/9/2023
120,FEARTV24,0.0,65643075,69537,2,purple,0.0365,944,That's When (feat. Keith Urban) (Taylor's Version) (From The Vault),4/9/2021,24,0.225,0.588,0.608,0.0,0.092,-7.062,90.201,0.508,70,189495,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
121,FEARTV25,0.0,57859884,61292,4,pink,0.0503,944,Don't You (Taylor's Version) (From The Vault),4/9/2021,25,0.514,0.563,0.473,1.2e-05,0.109,-11.548,101.934,0.405,70,208608,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Medium total streams,Country pop,2,11/9/2023
122,FEARTV26,0.0,45727477,48440,2,purple,0.0539,944,Bye Bye Baby (Taylor's Version) (From The Vault),4/9/2021,26,0.334,0.624,0.624,0.0,0.0995,-7.86,80.132,0.527,68,242157,not top,False,FEARTV,Fearless (Taylor's Version),179000,8,Taylor's Version,10,February,11,2021,2/11/2021,April,9,2021,4/9/2021,121,0.1281779661016949,26,True,Low first week sales,Low total streams,Country pop,2,11/9/2023
123,EVER01,20.0,695995294,654746,4,pink,0.17,1063,willow,12/11/2020,1,0.833,0.392,0.574,0.00179,0.145,-9.195,81.112,0.529,75,214706,top song,True,EVER,evermore (deluxe version),154500,15,original,9,December,10,2020,12/10/2020,December,11,2020,12/11/2020,151,0.1420507996237064,17,False,Low first week sales,High total streams,Alternative/Folk/Indie,1,11/9/2023
124,EVER02,2.0,492223544,463051,4,pink,0.0377,1063,champagne problems,12/11/2020,2,0.92,0.462,0.24,0.0,0.113,-12.077,171.319,0.32,75,244000,top song,True,EVER,evermore (deluxe version),154500,15,original,9,December,10,2020,12/10/2020,December,11,2020,12/11/2020,151,0.1420507996237064,17,False,Low first week sales,High total streams,Alternative/Folk/Indie,1,11/9/2023
125,EVER03,1.0,240592272,226333,4,pink,0.0408,1063,gold rush,12/11/2020,3,0.83,0.512,0.462,0.166,0.121,-10.491,112.05,0.353,73,185320,top song,True,EVER,evermore (deluxe version),154500,15,original,9,December,10,2020,12/10/2020,December,11,2020,12/11/2020,151,0.1420507996237064,17,False,Low first week sales,Medium total streams,Alternative/Folk/Indie,1,11/9/2023
126,EVER04,2.0,215079170,202332,4,pink,0.0312,1063,‘tis the damn season,12/11/2020,4,0.735,0.575,0.434,6.59e-05,0.105,-8.193,145.916,0.348,74,229840,top song,True,EVER,evermore (deluxe version),154500,15,original,9,December,10,2020,12/10/2020,December,11,2020,12/11/2020,151,0.1420507996237064,17,False,Low first week sales,Medium total streams,Alternative/Folk/Indie,1,11/9/2023
127,EVER05,1.0,227198947,213733,4,pink,0.0488,1063,tolerate it,12/11/2020,5,0.878,0.316,0.361,2.67e-05,0.0797,-10.381,74.952,0.221,74,245440,top song,True,EVER,evermore (deluxe version),154500,15,original,9,December,10,2020,12/10/2020,December,11,2020,12/11/2020,151,0.1420507996237064,17,False,Low first week sales,Medium total streams,Alternative/Folk/Indie,1,11/9/2023
128,EVER06,2.0,230422283,216766,4,pink,0.0264,1063,"no body, no crime (feat. HAIM)",12/11/2020,6,0.418,0.546,0.613,0.0,0.103,-7.589,79.015,0.535,73,215626,top song,True,EVER,evermore (deluxe version),154500,15,original,9,December,10,2020,12/10/2020,December,11,2020,12/11/2020,151,0.1420507996237064,17,False,Low first week sales,Medium total streams,Alternative/Folk/Indie,1,11/9/2023
129,EVER07,1.0,154702783,145534,4,pink,0.0376,1063,happiness,12/11/2020,7,0.87,0.559,0.334,0.0,0.114,-10.733,122.079,0.211,71,315146,top song,True,EVER,evermore (deluxe version),154500,15,original,9,December,10,2020,12/10/2020,December,11,2020,12/11/2020,151,0.1420507996237064,17,False,Low first week sales,Medium total streams,Alternative/Folk/Indie,1,11/9/2023
130,EVER08,1.0,141623817,133230,4,pink,0.0264,1063,dorothea,12/11/2020,8,0.696,0.605,0.488,0.0,0.129,-8.322,119.966,0.354,70,225880,top song,True,EVER,evermore (deluxe version),154500,15,original,9,December,10,2020,12/10/2020,December,11,2020,12/11/2020,151,0.1420507996237064,17,False,Low first week sales,Medium total streams,Alternative/Folk/Indie,1,11/9/2023
