,alb_state_key,alb_num,alb_id,state,state_num,st_group_alb_search_avg,alb_group_st_search_avg,alb_r_date,record_type,tvflag,st_alb_pop_group,album_event,alb_track_cnt,wk1_alb_sales,tot_alb_plays,top_s_cnt,avg_daily_alb_streams,top_alb_count,top_alb_n,days_sr,alb_ann_day,alb_ann_yr,alb_r_day,alb_r_yr,acou_m,dance_m,ener_m,instru_m,live_m,loud_m,speech_m,temp_m,val_m,dur_m,color,alb_genre
546,"REDTV, Oklahoma",11,REDTV,Oklahoma,37,54.0,57.0,2021-11-12,Taylor's Version,True,Medium search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
547,"REDTV, Oregon",11,REDTV,Oregon,38,60.0,57.0,2021-11-12,Taylor's Version,True,Medium search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
548,"REDTV, Pennsylvania",11,REDTV,Pennsylvania,39,68.0,57.0,2021-11-12,Taylor's Version,True,High search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
549,"REDTV, Rhode Island",11,REDTV,Rhode Island,40,83.0,57.0,2021-11-12,Taylor's Version,True,High search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
550,"REDTV, South Carolina",11,REDTV,South Carolina,41,50.0,57.0,2021-11-12,Taylor's Version,True,Low search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
551,"REDTV, South Dakota",11,REDTV,South Dakota,42,48.0,57.0,2021-11-12,Taylor's Version,True,Low search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
552,"REDTV, Tennessee",11,REDTV,Tennessee,43,61.0,57.0,2021-11-12,Taylor's Version,True,Medium search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
553,"REDTV, Texas",11,REDTV,Texas,44,46.0,57.0,2021-11-12,Taylor's Version,True,Low search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
554,"REDTV, Utah",11,REDTV,Utah,45,78.0,57.0,2021-11-12,Taylor's Version,True,High search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
555,"REDTV, Vermont",11,REDTV,Vermont,46,73.0,57.0,2021-11-12,Taylor's Version,True,High search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
556,"REDTV, Virginia",11,REDTV,Virginia,47,59.0,57.0,2021-11-12,Taylor's Version,True,Medium search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
557,"REDTV, Washington",11,REDTV,Washington,48,58.0,57.0,2021-11-12,Taylor's Version,True,Medium search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
558,"REDTV, West Virginia",11,REDTV,West Virginia,49,58.0,57.0,2021-11-12,Taylor's Version,True,Medium search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
559,"REDTV, Wisconsin",11,REDTV,Wisconsin,50,58.0,57.0,2021-11-12,Taylor's Version,True,Medium search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
560,"REDTV, Wyoming",11,REDTV,Wyoming,51,52.0,57.0,2021-11-12,Taylor's Version,True,Medium search popularity,Red(Taylor's Version),30,369000.0,4062936014.0,26,5588619.0,103,0,727,18,2021,12,2021,0.0446499999999999,0.6034999999999999,0.586,0.0,0.1085,-6.4385,0.03135,123.024,0.4265,241593.0,firebrick,rock
561,"REP, Alabama",6,REP,Alabama,1,65.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
562,"REP, Alaska",6,REP,Alaska,2,55.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
563,"REP, Arizona",6,REP,Arizona,3,62.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
564,"REP, Arkansas",6,REP,Arkansas,4,63.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
565,"REP, California",6,REP,California,5,61.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
566,"REP, Colorado",6,REP,Colorado,6,67.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
567,"REP, Connecticut",6,REP,Connecticut,7,68.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
568,"REP, Delaware",6,REP,Delaware,8,55.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
569,"REP, District of Columbia",6,REP,District of Columbia,9,89.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
570,"REP, Florida",6,REP,Florida,10,51.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
571,"REP, Georgia",6,REP,Georgia,11,63.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
572,"REP, Hawaii",6,REP,Hawaii,12,45.0,65.0,2017-11-10,original,False,Low search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
573,"REP, Idaho",6,REP,Idaho,13,66.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
574,"REP, Illinois",6,REP,Illinois,14,67.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
575,"REP, Indiana",6,REP,Indiana,15,76.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
576,"REP, Iowa",6,REP,Iowa,16,63.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
577,"REP, Kansas",6,REP,Kansas,17,61.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
578,"REP, Kentucky",6,REP,Kentucky,18,76.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
579,"REP, Louisiana",6,REP,Louisiana,19,61.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
580,"REP, Maine",6,REP,Maine,20,71.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
581,"REP, Maryland",6,REP,Maryland,21,59.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
582,"REP, Massachusetts",6,REP,Massachusetts,22,85.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
583,"REP, Michigan",6,REP,Michigan,23,63.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
584,"REP, Minnesota",6,REP,Minnesota,24,67.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
585,"REP, Mississippi",6,REP,Mississippi,25,63.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
586,"REP, Missouri",6,REP,Missouri,26,72.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
587,"REP, Montana",6,REP,Montana,27,60.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
588,"REP, Nebraska",6,REP,Nebraska,28,73.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
589,"REP, Nevada",6,REP,Nevada,29,48.0,65.0,2017-11-10,original,False,Low search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
590,"REP, New Hampshire",6,REP,New Hampshire,30,67.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
591,"REP, New Jersey",6,REP,New Jersey,31,61.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
592,"REP, New Mexico",6,REP,New Mexico,32,51.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
593,"REP, New York",6,REP,New York,33,57.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
594,"REP, North Carolina",6,REP,North Carolina,34,58.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
595,"REP, North Dakota",6,REP,North Dakota,35,71.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
596,"REP, Ohio",6,REP,Ohio,36,67.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
597,"REP, Oklahoma",6,REP,Oklahoma,37,61.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
598,"REP, Oregon",6,REP,Oregon,38,55.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
599,"REP, Pennsylvania",6,REP,Pennsylvania,39,71.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
600,"REP, Rhode Island",6,REP,Rhode Island,40,95.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
601,"REP, South Carolina",6,REP,South Carolina,41,64.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
602,"REP, South Dakota",6,REP,South Dakota,42,69.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
603,"REP, Tennessee",6,REP,Tennessee,43,80.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
604,"REP, Texas",6,REP,Texas,44,53.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
605,"REP, Utah",6,REP,Utah,45,86.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
606,"REP, Vermont",6,REP,Vermont,46,73.0,65.0,2017-11-10,original,False,High search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
607,"REP, Virginia",6,REP,Virginia,47,62.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
608,"REP, Washington",6,REP,Washington,48,63.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
609,"REP, West Virginia",6,REP,West Virginia,49,61.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
610,"REP, Wisconsin",6,REP,Wisconsin,50,63.0,65.0,2017-11-10,original,False,Medium search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
611,"REP, Wyoming",6,REP,Wyoming,51,47.0,65.0,2017-11-10,original,False,Low search popularity,Reputation,15,1216000.0,6546494144.0,6,2989259.0,267,0,2190,24,2017,10,2017,0.0679,0.649,0.602,2.23e-06,0.13,-6.719,0.0732,128.07,0.305,227906.0,k,pop
612,"SPEAK, Alabama",3,SPEAK,Alabama,1,65.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
613,"SPEAK, Alaska",3,SPEAK,Alaska,2,52.0,60.0,2010-10-25,original,False,Medium search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
614,"SPEAK, Arizona",3,SPEAK,Arizona,3,52.0,60.0,2010-10-25,original,False,Medium search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
615,"SPEAK, Arkansas",3,SPEAK,Arkansas,4,61.0,60.0,2010-10-25,original,False,Medium search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
616,"SPEAK, California",3,SPEAK,California,5,32.0,60.0,2010-10-25,original,False,Low search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
617,"SPEAK, Colorado",3,SPEAK,Colorado,6,48.0,60.0,2010-10-25,original,False,Low search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
618,"SPEAK, Connecticut",3,SPEAK,Connecticut,7,73.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
619,"SPEAK, Delaware",3,SPEAK,Delaware,8,74.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
620,"SPEAK, District of Columbia",3,SPEAK,District of Columbia,9,49.0,60.0,2010-10-25,original,False,Low search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
621,"SPEAK, Florida",3,SPEAK,Florida,10,45.0,60.0,2010-10-25,original,False,Low search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
622,"SPEAK, Georgia",3,SPEAK,Georgia,11,49.0,60.0,2010-10-25,original,False,Low search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
623,"SPEAK, Hawaii",3,SPEAK,Hawaii,12,41.0,60.0,2010-10-25,original,False,Low search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
624,"SPEAK, Idaho",3,SPEAK,Idaho,13,59.0,60.0,2010-10-25,original,False,Medium search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
625,"SPEAK, Illinois",3,SPEAK,Illinois,14,52.0,60.0,2010-10-25,original,False,Medium search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
626,"SPEAK, Indiana",3,SPEAK,Indiana,15,72.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
627,"SPEAK, Iowa",3,SPEAK,Iowa,16,63.0,60.0,2010-10-25,original,False,Medium search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
628,"SPEAK, Kansas",3,SPEAK,Kansas,17,72.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
629,"SPEAK, Kentucky",3,SPEAK,Kentucky,18,71.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
630,"SPEAK, Louisiana",3,SPEAK,Louisiana,19,55.0,60.0,2010-10-25,original,False,Medium search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
631,"SPEAK, Maine",3,SPEAK,Maine,20,70.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
632,"SPEAK, Maryland",3,SPEAK,Maryland,21,56.0,60.0,2010-10-25,original,False,Medium search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
633,"SPEAK, Massachusetts",3,SPEAK,Massachusetts,22,70.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
634,"SPEAK, Michigan",3,SPEAK,Michigan,23,71.0,60.0,2010-10-25,original,False,High search popularity,Speak Now,20,1047000.0,2985801592.0,17,630440.0,193,0,4736,4,2010,25,2010,0.106,0.5575,0.675,1.31e-06,0.1475,-3.9325,0.03035,136.974,0.363,263299.5,mediumpurple,rock
