,chart_week,chart_position,song_title,artist,prior_wk_position,peak_pos,wks_on_chart,alb_title,song_r_date,track,acou,dance,ener,instru,live,loud,speech,temp,val,pop,dur,alb_id,song_id,days,tot_streams,last_stream_update,avg_daily_streams,top_song,top_song_flag,top_s_cnt,record_type,alb_num,alb_ann_mo,alb_ann_day,alb_ann_yr,alb_ann_date,alb_r_mo,alb_r_day,alb_r_yr,alb_r_date,wk1_alb_sales,top_alb_count,top_alb_normal,alb_track_cnt,tvflag,sales_group,tot_streams_group,alb_genre,song_cluster_num,song_cluster_color
1333,5/8/2021,61.0,willow,Taylor Swift,60.0,1.0,20.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1334,5/1/2021,60.0,willow,Taylor Swift,62.0,1.0,19.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1335,4/24/2021,62.0,willow,Taylor Swift,60.0,1.0,18.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1336,4/17/2021,60.0,willow,Taylor Swift,59.0,1.0,17.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1337,4/10/2021,59.0,willow,Taylor Swift,50.0,1.0,16.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1338,4/3/2021,50.0,willow,Taylor Swift,39.0,1.0,15.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1339,3/27/2021,39.0,willow,Taylor Swift,42.0,1.0,14.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1340,3/20/2021,42.0,willow,Taylor Swift,32.0,1.0,13.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1341,3/13/2021,32.0,willow,Taylor Swift,29.0,1.0,12.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1342,3/6/2021,29.0,willow,Taylor Swift,25.0,1.0,11.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1343,2/27/2021,25.0,willow,Taylor Swift,29.0,1.0,10.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1344,2/20/2021,29.0,willow,Taylor Swift,29.0,1.0,9.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1345,2/13/2021,29.0,willow,Taylor Swift,28.0,1.0,8.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1346,2/6/2021,28.0,willow,Taylor Swift,28.0,1.0,7.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1347,1/30/2021,28.0,willow,Taylor Swift,29.0,1.0,6.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1348,1/23/2021,29.0,willow,Taylor Swift,22.0,1.0,5.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1349,1/16/2021,22.0,willow,Taylor Swift,23.0,1.0,4.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1350,1/9/2021,23.0,willow,Taylor Swift,38.0,1.0,3.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1351,1/2/2021,38.0,willow,Taylor Swift,1.0,1.0,2.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1352,12/26/2020,1.0,willow,Taylor Swift,0.0,1.0,1.0,evermore (deluxe version),12/11/2020,1.0,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75.0,214706.0,EVER,EVER01,1063.0,695995294.0,11/9/2023,654746.0,top song,True,9.0,original,9.0,December,10.0,2020.0,12/10/2020,December,11.0,2020.0,12/11/2020,154500.0,151.0,0.1420507996237064,17.0,False,Low first week sales,High total streams,Alternative/Folk/Indie,4,pink
1353,3/7/2015,51.0,Wonderland,Taylor Swift,0.0,51.0,1.0,1989 (Deluxe Edition),10/27/2014,14.0,0.0493,0.422,0.692,2.57e-05,0.177,-5.447,0.0549,184.014,0.197,72.0,245560.0,1989,198914,3300.0,140248100.0,11/9/2023,42499.0,top song,True,5.0,original,5.0,August ,19.0,2014.0,8/19/2014,November,15.0,2014.0,11/15/2014,1297000.0,464.0,0.1406060606060606,19.0,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,orange
1354,11/11/2023,39.0,Wonderland (Taylor's Version),Taylor Swift,0.0,39.0,1.0,1989 (Taylor's Version)[Deluxe],10/27/2023,14.0,0.00976,0.464,0.705,2.61e-05,0.209,-5.97,0.0434,183.892,0.385,78.0,245566.0,1989TV,1989TV14,13.0,24335546.0,11/9/2023,1871965.0,top song,True,14.0,Taylor's Version,14.0,August,9.0,2023.0,8/9/2023,October,27.0,2023.0,10/27/2023,1359000.0,1.0,0.076923077,22.0,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,purple
1355,11/26/2022,80.0,"Would've, Could've, Should've",Taylor Swift,76.0,20.0,4.0,Midnights (The Til Dawn Edition),10/21/2022,19.0,0.435,0.482,0.837,0.00147,0.123,-6.501,0.12,157.96,0.534,68.0,260361.0,MIDN,MIDN19,384.0,213328116.0,11/9/2023,555541.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,purple
1356,11/19/2022,76.0,"Would've, Could've, Should've",Taylor Swift,59.0,20.0,3.0,Midnights (The Til Dawn Edition),10/21/2022,19.0,0.435,0.482,0.837,0.00147,0.123,-6.501,0.12,157.96,0.534,68.0,260361.0,MIDN,MIDN19,384.0,213328116.0,11/9/2023,555541.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,purple
1357,11/12/2022,59.0,"Would've, Could've, Should've",Taylor Swift,20.0,20.0,2.0,Midnights (The Til Dawn Edition),10/21/2022,19.0,0.435,0.482,0.837,0.00147,0.123,-6.501,0.12,157.96,0.534,68.0,260361.0,MIDN,MIDN19,384.0,213328116.0,11/9/2023,555541.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,purple
1358,11/5/2022,20.0,"Would've, Could've, Should've",Taylor Swift,0.0,20.0,1.0,Midnights (The Til Dawn Edition),10/21/2022,19.0,0.435,0.482,0.837,0.00147,0.123,-6.501,0.12,157.96,0.534,68.0,260361.0,MIDN,MIDN19,384.0,213328116.0,11/9/2023,555541.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,purple
1359,4/24/2021,72.0,You All Over Me (feat. Maren Morris) (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,0.0,51.0,2.0,Fearless (Taylor's Version),4/9/2021,21.0,0.816,0.599,0.494,0.0,0.101,-7.61,0.0372,142.893,0.44,66.0,220839.0,FEARTV,FEARTV21,944.0,97743999.0,11/9/2023,103542.0,not top,False,10.0,Taylor's Version,10.0,February,11.0,2021.0,2/11/2021,April,9.0,2021.0,4/9/2021,179000.0,121.0,0.1281779661016949,26.0,True,Low first week sales,Medium total streams,Country pop,4,pink
1360,4/10/2021,51.0,You All Over Me (feat. Maren Morris) (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,0.0,51.0,1.0,Fearless (Taylor's Version),4/9/2021,21.0,0.816,0.599,0.494,0.0,0.101,-7.61,0.0372,142.893,0.44,66.0,220839.0,FEARTV,FEARTV21,944.0,97743999.0,11/9/2023,103542.0,not top,False,10.0,Taylor's Version,10.0,February,11.0,2021.0,2/11/2021,April,9.0,2021.0,4/9/2021,179000.0,121.0,0.1281779661016949,26.0,True,Low first week sales,Medium total streams,Country pop,4,pink
1361,3/14/2015,83.0,You Are In Love,Taylor Swift,0.0,83.0,1.0,1989 (Deluxe Edition),10/27/2014,15.0,0.707,0.474,0.48,0.000108,0.0903,-8.894,0.0622,170.109,0.319,72.0,267106.0,1989,198915,3300.0,134601519.0,11/9/2023,40788.0,top song,True,5.0,original,5.0,August ,19.0,2014.0,8/19/2014,November,15.0,2014.0,11/15/2014,1297000.0,464.0,0.1406060606060606,19.0,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,4,pink
1362,11/11/2023,43.0,You Are In Love (Taylor's Version),Taylor Swift,0.0,43.0,1.0,1989 (Taylor's Version)[Deluxe],10/27/2023,15.0,0.61,0.363,0.498,3.91e-06,0.112,-9.473,0.0755,84.68,0.477,78.0,267389.0,1989TV,1989TV15,13.0,23476352.0,11/9/2023,1805873.0,top song,True,14.0,Taylor's Version,14.0,August,9.0,2023.0,8/9/2023,October,27.0,2023.0,10/27/2023,1359000.0,1.0,0.076923077,22.0,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,purple
1363,4/17/2010,50.0,You Belong With Me,Taylor Swift,45.0,2.0,50.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1364,4/10/2010,45.0,You Belong With Me,Taylor Swift,45.0,2.0,49.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1365,4/3/2010,45.0,You Belong With Me,Taylor Swift,39.0,2.0,48.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1366,3/27/2010,39.0,You Belong With Me,Taylor Swift,36.0,2.0,47.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1367,3/20/2010,36.0,You Belong With Me,Taylor Swift,33.0,2.0,46.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1368,3/13/2010,33.0,You Belong With Me,Taylor Swift,35.0,2.0,45.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1369,3/6/2010,35.0,You Belong With Me,Taylor Swift,29.0,2.0,44.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1370,2/27/2010,29.0,You Belong With Me,Taylor Swift,27.0,2.0,43.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1371,2/20/2010,27.0,You Belong With Me,Taylor Swift,26.0,2.0,42.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1372,2/13/2010,26.0,You Belong With Me,Taylor Swift,27.0,2.0,41.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1373,2/6/2010,27.0,You Belong With Me,Taylor Swift,22.0,2.0,40.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1374,1/30/2010,22.0,You Belong With Me,Taylor Swift,16.0,2.0,39.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1375,1/23/2010,16.0,You Belong With Me,Taylor Swift,17.0,2.0,38.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1376,1/16/2010,17.0,You Belong With Me,Taylor Swift,19.0,2.0,37.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1377,1/9/2010,19.0,You Belong With Me,Taylor Swift,22.0,2.0,36.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1378,1/2/2010,22.0,You Belong With Me,Taylor Swift,22.0,2.0,35.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1379,12/26/2009,22.0,You Belong With Me,Taylor Swift,18.0,2.0,34.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1380,12/19/2009,18.0,You Belong With Me,Taylor Swift,18.0,2.0,33.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1381,12/12/2009,18.0,You Belong With Me,Taylor Swift,15.0,2.0,32.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1382,12/5/2009,15.0,You Belong With Me,Taylor Swift,14.0,2.0,31.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1383,11/28/2009,14.0,You Belong With Me,Taylor Swift,13.0,2.0,30.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1384,11/21/2009,13.0,You Belong With Me,Taylor Swift,14.0,2.0,29.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1385,11/14/2009,14.0,You Belong With Me,Taylor Swift,11.0,2.0,28.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1386,11/7/2009,11.0,You Belong With Me,Taylor Swift,10.0,2.0,27.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
1387,10/31/2009,10.0,You Belong With Me,Taylor Swift,8.0,2.0,26.0,Fearless Platinum Edition,11/11/2008,12.0,0.164,0.687,0.771,2.46e-05,0.112,-4.424,0.0384,129.964,0.445,54.0,231146.0,FEAR,FEAR12,5476.0,580132823.0,11/9/2023,105940.0,top song,True,2.0,original,2.0,September,15.0,2008.0,9/15/2008,November,11.0,2008.0,11/11/2008,592300.0,261.0,0.047662527,19.0,False,Medium first week sales,High total streams,Country pop,3,yellow
