period_state,period,period_start_date,state,g_search_score,album_event,album_id,album_release_date,album_release_day,periods_from_release,us_search_avg,us_peak_search,global_search_avg,global_peak_search
"2006/10/24-2006/11/05, South Dakota",2006/10/24-2006/11/05,2006-10-24,South Dakota,0,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, Tennessee",2006/10/24-2006/11/05,2006-10-24,Tennessee,22,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, Texas",2006/10/24-2006/11/05,2006-10-24,Texas,24,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, Utah",2006/10/24-2006/11/05,2006-10-24,Utah,16,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, Vermont",2006/10/24-2006/11/05,2006-10-24,Vermont,58,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, Virginia",2006/10/24-2006/11/05,2006-10-24,Virginia,17,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, Washington",2006/10/24-2006/11/05,2006-10-24,Washington,15,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, West Virginia",2006/10/24-2006/11/05,2006-10-24,West Virginia,73,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, Wisconsin",2006/10/24-2006/11/05,2006-10-24,Wisconsin,7,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/10/24-2006/11/05, Wyoming",2006/10/24-2006/11/05,2006-10-24,Wyoming,0,Debut,DEBUT,2006-10-24,Tuesday,0,65,2006-10-29,69,2006-10-29
"2006/11/06-2006/11/18, Alabama",2006/11/06-2006/11/18,2006-11-06,Alabama,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Alaska",2006/11/06-2006/11/18,2006-11-06,Alaska,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Arizona",2006/11/06-2006/11/18,2006-11-06,Arizona,13,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Arkansas",2006/11/06-2006/11/18,2006-11-06,Arkansas,15,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, California",2006/11/06-2006/11/18,2006-11-06,California,3,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Colorado",2006/11/06-2006/11/18,2006-11-06,Colorado,12,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Connecticut",2006/11/06-2006/11/18,2006-11-06,Connecticut,6,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Delaware",2006/11/06-2006/11/18,2006-11-06,Delaware,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, District of Columbia",2006/11/06-2006/11/18,2006-11-06,District of Columbia,6,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Florida",2006/11/06-2006/11/18,2006-11-06,Florida,5,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Georgia",2006/11/06-2006/11/18,2006-11-06,Georgia,16,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Hawaii",2006/11/06-2006/11/18,2006-11-06,Hawaii,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Idaho",2006/11/06-2006/11/18,2006-11-06,Idaho,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Illinois",2006/11/06-2006/11/18,2006-11-06,Illinois,9,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Indiana",2006/11/06-2006/11/18,2006-11-06,Indiana,6,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Iowa",2006/11/06-2006/11/18,2006-11-06,Iowa,10,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Kansas",2006/11/06-2006/11/18,2006-11-06,Kansas,11,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Kentucky",2006/11/06-2006/11/18,2006-11-06,Kentucky,27,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Louisiana",2006/11/06-2006/11/18,2006-11-06,Louisiana,16,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Maine",2006/11/06-2006/11/18,2006-11-06,Maine,17,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Maryland",2006/11/06-2006/11/18,2006-11-06,Maryland,10,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Massachusetts",2006/11/06-2006/11/18,2006-11-06,Massachusetts,14,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Michigan",2006/11/06-2006/11/18,2006-11-06,Michigan,13,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Minnesota",2006/11/06-2006/11/18,2006-11-06,Minnesota,13,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Mississippi",2006/11/06-2006/11/18,2006-11-06,Mississippi,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Missouri",2006/11/06-2006/11/18,2006-11-06,Missouri,17,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Montana",2006/11/06-2006/11/18,2006-11-06,Montana,27,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Nebraska",2006/11/06-2006/11/18,2006-11-06,Nebraska,18,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Nevada",2006/11/06-2006/11/18,2006-11-06,Nevada,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, New Hampshire",2006/11/06-2006/11/18,2006-11-06,New Hampshire,33,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, New Jersey",2006/11/06-2006/11/18,2006-11-06,New Jersey,7,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, New Mexico",2006/11/06-2006/11/18,2006-11-06,New Mexico,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, New York",2006/11/06-2006/11/18,2006-11-06,New York,8,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, North Carolina",2006/11/06-2006/11/18,2006-11-06,North Carolina,19,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, North Dakota",2006/11/06-2006/11/18,2006-11-06,North Dakota,100,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Ohio",2006/11/06-2006/11/18,2006-11-06,Ohio,13,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Oklahoma",2006/11/06-2006/11/18,2006-11-06,Oklahoma,16,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Oregon",2006/11/06-2006/11/18,2006-11-06,Oregon,15,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Pennsylvania",2006/11/06-2006/11/18,2006-11-06,Pennsylvania,12,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Rhode Island",2006/11/06-2006/11/18,2006-11-06,Rhode Island,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, South Carolina",2006/11/06-2006/11/18,2006-11-06,South Carolina,12,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, South Dakota",2006/11/06-2006/11/18,2006-11-06,South Dakota,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Tennessee",2006/11/06-2006/11/18,2006-11-06,Tennessee,21,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Texas",2006/11/06-2006/11/18,2006-11-06,Texas,12,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Utah",2006/11/06-2006/11/18,2006-11-06,Utah,17,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Vermont",2006/11/06-2006/11/18,2006-11-06,Vermont,16,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Virginia",2006/11/06-2006/11/18,2006-11-06,Virginia,15,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Washington",2006/11/06-2006/11/18,2006-11-06,Washington,12,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, West Virginia",2006/11/06-2006/11/18,2006-11-06,West Virginia,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Wisconsin",2006/11/06-2006/11/18,2006-11-06,Wisconsin,11,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/06-2006/11/18, Wyoming",2006/11/06-2006/11/18,2006-11-06,Wyoming,0,Debut,DEBUT,2006-10-24,Tuesday,1,74,2006-11-12,70,2006-11-07
"2006/11/19-2006/12/01, Alabama",2006/11/19-2006/12/01,2006-11-19,Alabama,89,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Alaska",2006/11/19-2006/12/01,2006-11-19,Alaska,83,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Arizona",2006/11/19-2006/12/01,2006-11-19,Arizona,25,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Arkansas",2006/11/19-2006/12/01,2006-11-19,Arkansas,43,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, California",2006/11/19-2006/12/01,2006-11-19,California,11,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Colorado",2006/11/19-2006/12/01,2006-11-19,Colorado,29,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Connecticut",2006/11/19-2006/12/01,2006-11-19,Connecticut,43,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Delaware",2006/11/19-2006/12/01,2006-11-19,Delaware,59,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, District of Columbia",2006/11/19-2006/12/01,2006-11-19,District of Columbia,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Florida",2006/11/19-2006/12/01,2006-11-19,Florida,30,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Georgia",2006/11/19-2006/12/01,2006-11-19,Georgia,53,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Hawaii",2006/11/19-2006/12/01,2006-11-19,Hawaii,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Idaho",2006/11/19-2006/12/01,2006-11-19,Idaho,66,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Illinois",2006/11/19-2006/12/01,2006-11-19,Illinois,30,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Indiana",2006/11/19-2006/12/01,2006-11-19,Indiana,34,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Iowa",2006/11/19-2006/12/01,2006-11-19,Iowa,83,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Kansas",2006/11/19-2006/12/01,2006-11-19,Kansas,55,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Kentucky",2006/11/19-2006/12/01,2006-11-19,Kentucky,51,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Louisiana",2006/11/19-2006/12/01,2006-11-19,Louisiana,85,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Maine",2006/11/19-2006/12/01,2006-11-19,Maine,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Maryland",2006/11/19-2006/12/01,2006-11-19,Maryland,18,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Massachusetts",2006/11/19-2006/12/01,2006-11-19,Massachusetts,32,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Michigan",2006/11/19-2006/12/01,2006-11-19,Michigan,58,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Minnesota",2006/11/19-2006/12/01,2006-11-19,Minnesota,59,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Mississippi",2006/11/19-2006/12/01,2006-11-19,Mississippi,93,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Missouri",2006/11/19-2006/12/01,2006-11-19,Missouri,21,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Montana",2006/11/19-2006/12/01,2006-11-19,Montana,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Nebraska",2006/11/19-2006/12/01,2006-11-19,Nebraska,77,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Nevada",2006/11/19-2006/12/01,2006-11-19,Nevada,54,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, New Hampshire",2006/11/19-2006/12/01,2006-11-19,New Hampshire,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, New Jersey",2006/11/19-2006/12/01,2006-11-19,New Jersey,24,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, New Mexico",2006/11/19-2006/12/01,2006-11-19,New Mexico,57,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, New York",2006/11/19-2006/12/01,2006-11-19,New York,23,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, North Carolina",2006/11/19-2006/12/01,2006-11-19,North Carolina,43,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, North Dakota",2006/11/19-2006/12/01,2006-11-19,North Dakota,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Ohio",2006/11/19-2006/12/01,2006-11-19,Ohio,58,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Oklahoma",2006/11/19-2006/12/01,2006-11-19,Oklahoma,40,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Oregon",2006/11/19-2006/12/01,2006-11-19,Oregon,14,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Pennsylvania",2006/11/19-2006/12/01,2006-11-19,Pennsylvania,44,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Rhode Island",2006/11/19-2006/12/01,2006-11-19,Rhode Island,72,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, South Carolina",2006/11/19-2006/12/01,2006-11-19,South Carolina,83,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, South Dakota",2006/11/19-2006/12/01,2006-11-19,South Dakota,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Tennessee",2006/11/19-2006/12/01,2006-11-19,Tennessee,100,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Texas",2006/11/19-2006/12/01,2006-11-19,Texas,38,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Utah",2006/11/19-2006/12/01,2006-11-19,Utah,84,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Vermont",2006/11/19-2006/12/01,2006-11-19,Vermont,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Virginia",2006/11/19-2006/12/01,2006-11-19,Virginia,27,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Washington",2006/11/19-2006/12/01,2006-11-19,Washington,20,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, West Virginia",2006/11/19-2006/12/01,2006-11-19,West Virginia,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Wisconsin",2006/11/19-2006/12/01,2006-11-19,Wisconsin,36,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2006/11/19-2006/12/01, Wyoming",2006/11/19-2006/12/01,2006-11-19,Wyoming,0,Debut,DEBUT,2006-10-24,Tuesday,2,66,2006-11-23,72,2006-11-26
"2010/09/28-2010/10/11, Alabama",2010/09/28-2010/10/11,2010-09-28,Alabama,53,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Alaska",2010/09/28-2010/10/11,2010-09-28,Alaska,59,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Arizona",2010/09/28-2010/10/11,2010-09-28,Arizona,42,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Arkansas",2010/09/28-2010/10/11,2010-09-28,Arkansas,60,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, California",2010/09/28-2010/10/11,2010-09-28,California,28,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Colorado",2010/09/28-2010/10/11,2010-09-28,Colorado,44,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Connecticut",2010/09/28-2010/10/11,2010-09-28,Connecticut,66,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Delaware",2010/09/28-2010/10/11,2010-09-28,Delaware,66,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, District of Columbia",2010/09/28-2010/10/11,2010-09-28,District of Columbia,41,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Florida",2010/09/28-2010/10/11,2010-09-28,Florida,40,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Georgia",2010/09/28-2010/10/11,2010-09-28,Georgia,40,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Hawaii",2010/09/28-2010/10/11,2010-09-28,Hawaii,30,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Idaho",2010/09/28-2010/10/11,2010-09-28,Idaho,61,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Illinois",2010/09/28-2010/10/11,2010-09-28,Illinois,44,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Indiana",2010/09/28-2010/10/11,2010-09-28,Indiana,59,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Iowa",2010/09/28-2010/10/11,2010-09-28,Iowa,63,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Kansas",2010/09/28-2010/10/11,2010-09-28,Kansas,65,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Kentucky",2010/09/28-2010/10/11,2010-09-28,Kentucky,54,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Louisiana",2010/09/28-2010/10/11,2010-09-28,Louisiana,50,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Maine",2010/09/28-2010/10/11,2010-09-28,Maine,46,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Maryland",2010/09/28-2010/10/11,2010-09-28,Maryland,49,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Massachusetts",2010/09/28-2010/10/11,2010-09-28,Massachusetts,55,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Michigan",2010/09/28-2010/10/11,2010-09-28,Michigan,58,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Minnesota",2010/09/28-2010/10/11,2010-09-28,Minnesota,52,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Mississippi",2010/09/28-2010/10/11,2010-09-28,Mississippi,46,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Missouri",2010/09/28-2010/10/11,2010-09-28,Missouri,56,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Montana",2010/09/28-2010/10/11,2010-09-28,Montana,85,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Nebraska",2010/09/28-2010/10/11,2010-09-28,Nebraska,56,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Nevada",2010/09/28-2010/10/11,2010-09-28,Nevada,37,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, New Hampshire",2010/09/28-2010/10/11,2010-09-28,New Hampshire,75,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, New Jersey",2010/09/28-2010/10/11,2010-09-28,New Jersey,56,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, New Mexico",2010/09/28-2010/10/11,2010-09-28,New Mexico,38,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, New York",2010/09/28-2010/10/11,2010-09-28,New York,43,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, North Carolina",2010/09/28-2010/10/11,2010-09-28,North Carolina,53,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, North Dakota",2010/09/28-2010/10/11,2010-09-28,North Dakota,100,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Ohio",2010/09/28-2010/10/11,2010-09-28,Ohio,63,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Oklahoma",2010/09/28-2010/10/11,2010-09-28,Oklahoma,51,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Oregon",2010/09/28-2010/10/11,2010-09-28,Oregon,40,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
"2010/09/28-2010/10/11, Pennsylvania",2010/09/28-2010/10/11,2010-09-28,Pennsylvania,66,Speak Now,SPEAK,2010-10-25,Monday,-2,71,2010-10-05,77,2010-10-05
